ERR4304505bin_31	ERR4836965_bin_9	20
ERR7167219_bin_7	ERR4836965_bin_9	36
ERR4836936_bin_17	ERR4836965_bin_9	34
ERR4303169bin_25	ERR4836965_bin_9	35
ERR4304454bin_11	ERR4836965_bin_9	29
ERR4303221bin_83	ERR4836965_bin_9	28
ERR4968571_bin_10	ERR4836965_bin_9	32
ERR4968681_bin_50	ERR4836965_bin_9	18
ERR7167043_bin_17	ERR4836965_bin_9	36
ERR4968586_bin_6	ERR4836965_bin_9	41
ERR4304504bin_46	ERR4836965_bin_9	33
ERR4968594_bin_36	ERR4836965_bin_9	23
ERR7167042_bin_4	ERR4836965_bin_9	12
ERR4836926_bin_106	ERR4836965_bin_9	36
ERR4968586_bin_17	ERR4836965_bin_9	36
ERR4835854_bin_13	ERR4836965_bin_9	34
ERR4836028_bin_8	ERR4836965_bin_9	36
ERR4303171bin_43	ERR4836965_bin_9	43
ERR4303137bin_35	ERR4836965_bin_9	35
ERR4303199bin_8	ERR4836965_bin_9	37
ERR4968605_bin_39	ERR4836965_bin_9	40
ERR7167033_bin_36	ERR4836965_bin_9	37
ERR4303165bin_17	ERR4836965_bin_9	34
ERR4968687_bin_45	ERR4836965_bin_9	15
ERR4836949_bin_36	ERR4836965_bin_9	40
ERR4835932_bin_29	ERR4836965_bin_9	27
ERR4303147bin_54	ERR4836965_bin_9	19
ERR4968598_bin_19	ERR4836965_bin_9	37
ERR4969151_bin_85	ERR4836965_bin_9	34
ERR4303161bin_47	ERR4836965_bin_9	19
ERR4301269bin_7	ERR4836965_bin_9	31
ERR4304450bin_54	ERR4836965_bin_9	32
ERR4968704_bin_2	ERR4836965_bin_9	15
ERR4303155bin_77	ERR4836965_bin_9	32
ERR4968712_bin_113	ERR4836965_bin_9	23
ERR4304451bin_67	ERR4836965_bin_9	37
ERR4836947_bin_56	ERR4836965_bin_9	24
ERR4993373_bin_50	ERR4836965_bin_9	9
ERR7167052_bin_10	ERR4836965_bin_9	18
ERR4303218bin_57	ERR4836965_bin_9	15
ERR4304455bin_75	ERR4836965_bin_9	29
ERR7167064_bin_22	ERR4836965_bin_9	9
ERR4303162bin_31	ERR4836965_bin_9	40
ERR4968567_bin_25	ERR4836965_bin_9	29
ERR4968577_bin_33	ERR4836965_bin_9	26
ERR4836961_bin_70	ERR4836965_bin_9	27
ERR4968711_bin_32	ERR4836965_bin_9	34
ERR4968712_bin_124	ERR4836965_bin_9	21
ERR4968600_bin_1	ERR4836965_bin_9	36
ERR4969151_bin_145	ERR4836965_bin_9	35
ERR4968602_bin_3	ERR4836965_bin_9	24
ERR4835864_bin_23	ERR4836965_bin_9	20
ERR4304454bin_85	ERR4836965_bin_9	20
ERR4304454bin_104	ERR4836965_bin_9	28
ERR4835996_bin_8	ERR4836965_bin_9	25
ERR4835851_bin_26	ERR4836965_bin_9	24
ERR4836937_bin_12	ERR4836965_bin_9	16
ERR4303198bin_28	ERR4836965_bin_9	37
ERR4836937_bin_38	ERR4836965_bin_9	38
ERR4303155bin_13	ERR4836965_bin_9	25
ERR4969053_bin_26	ERR4836965_bin_9	30
ERR4835863_bin_21	ERR4836965_bin_9	30
ERR4968559_bin_17	ERR4836965_bin_9	23
ERR4304451bin_13	ERR4836965_bin_9	25
ERR7167059_bin_11	ERR4836965_bin_9	16
ERR4968705_bin_53	ERR4836965_bin_9	29
ERR4836966_bin_81	ERR4836965_bin_9	25
ERR4304455bin_34	ERR4836965_bin_9	41
ERR4303195bin_50	ERR4836965_bin_9	37
ERR4836953_bin_26	ERR4836965_bin_9	28
ERR4968705_bin_43	ERR4836965_bin_9	31
ERR4968711_bin_58	ERR4836965_bin_9	23
ERR4968705_bin_90	ERR4836965_bin_9	17
ERR4968711_bin_16	ERR4836965_bin_9	34
ERR4303159bin_34	ERR4836965_bin_9	20
ERR4992195_bin_8	ERR4836965_bin_9	24
ERR4968603_bin_37	ERR4836965_bin_9	39
ERR4836942_bin_7	ERR4836965_bin_9	11
ERR4969053_bin_1	ERR4836965_bin_9	29
ERR4836964_bin_45	ERR4836965_bin_9	14
ERR4336989bin_2	ERR4836965_bin_9	30
ERR4304808bin_27	ERR4836965_bin_9	16
ERR4836954_bin_5	ERR4836965_bin_9	35
ERR4304456bin_46	ERR4836965_bin_9	25
ERR4968678_bin_54	ERR4836965_bin_9	26
ERR4968590_bin_38	ERR4836965_bin_9	16
ERR4968576_bin_9	ERR4836965_bin_9	28
ERR4968712_bin_9	ERR4836965_bin_9	25
ERR4303195bin_51	ERR4836965_bin_9	29
ERR4304451bin_41	ERR4836965_bin_9	27
ERR7167064_bin_1	ERR4836965_bin_9	16
ERR4836028_bin_15	ERR4836965_bin_9	27
ERR4835843_bin_18	ERR4836965_bin_9	24
ERR4835868_bin_3	ERR4836965_bin_9	20
ERR4968600_bin_3	ERR4836965_bin_9	30
ERR4836966_bin_83	ERR4836965_bin_9	40
ERR4304450_ERR4303136_ERR4303150bin_49	ERR4836965_bin_9	27
ERR4835933_bin_1	ERR4836965_bin_9	9
ERR4968580_bin_12	ERR4836965_bin_9	19
ERR4968594_bin_22	ERR4836965_bin_9	15
ERR4836924_bin_7	ERR4836965_bin_9	23
ERR4836937_bin_35	ERR4836965_bin_9	22
ERR4969151_bin_62	ERR4836965_bin_9	14
ERR4836932_bin_6	ERR4836965_bin_9	28
ERR4836966_bin_38	ERR4836965_bin_9	19
ERR4304454bin_40	ERR4836965_bin_9	24
ERR4836958_bin_39	ERR4836965_bin_9	35
ERR4303222bin_38	ERR4836965_bin_9	18
ERR4968586_bin_20	ERR4836965_bin_9	30
ERR4836037_bin_21	ERR4836965_bin_9	31
ERR4303221bin_5	ERR4836965_bin_9	29
ERR7167059_bin_12	ERR4836965_bin_9	36
ERR4993378_bin_43	ERR4836965_bin_9	36
ERR4993662_bin_75	ERR4836965_bin_9	21
ERR4969151_bin_1	ERR4836965_bin_9	35
ERR4968602_bin_57	ERR4836965_bin_9	18
ERR4968687_bin_40	ERR4836965_bin_9	16
ERR4968671_bin_1	ERR4836965_bin_9	16
ERR4303152bin_6	ERR4836965_bin_9	18
ERR4304808bin_56	ERR4836965_bin_9	13
ERR4303154bin_32	ERR4836965_bin_9	38
ERR4836966_bin_39	ERR4836965_bin_9	26
ERR4968590_bin_12	ERR4836965_bin_9	34
ERR4304455bin_18	ERR4836965_bin_9	17
ERR4303218bin_72	ERR4836965_bin_9	42
ERR4836913_bin_18	ERR4836965_bin_9	33
ERR4968712_bin_40	ERR4836965_bin_9	32
ERR4303154bin_7	ERR4836965_bin_9	33
ERR4968565_bin_12	ERR4836965_bin_9	33
ERR4835990_bin_26	ERR4836965_bin_9	13
ERR4969053_bin_40	ERR4836965_bin_9	35
ERR4304456bin_56	ERR4836965_bin_9	28
ERR4968586_bin_9	ERR4836965_bin_9	33
ERR4304452bin_53	ERR4836965_bin_9	24
ERR4303198bin_91	ERR4836965_bin_9	21
ERR4836949_bin_12	ERR4836965_bin_9	25
ERR4968598_bin_23	ERR4836965_bin_9	12
ERR4304504bin_60	ERR4836965_bin_9	34
ERR4836937_bin_47	ERR4836965_bin_9	25
ERR4304456bin_54	ERR4836965_bin_9	23
ERR7167029_bin_12	ERR4836965_bin_9	35
ERR4836950_bin_25	ERR4836965_bin_9	30
ERR4993662_bin_31	ERR4836965_bin_9	13
ERR4993378_bin_4	ERR4836965_bin_9	28
ERR4304450_ERR4303136_ERR4303150bin_29	ERR4836965_bin_9	16
ERR7167036_bin_21	ERR4836965_bin_9	26
ERR4836887_bin_54	ERR4836965_bin_9	36
ERR4835869_bin_30	ERR4836965_bin_9	33
ERR7167046_bin_3	ERR4836965_bin_9	25
ERR4303147bin_52	ERR4836965_bin_9	15
ERR4836950_bin_18	ERR4836965_bin_9	30
ERR4836036_bin_31	ERR4836965_bin_9	28
ERR4303169bin_6	ERR4836965_bin_9	34
ERR4336989bin_97	ERR4836965_bin_9	8
ERR4835858_bin_17	ERR4836965_bin_9	32
ERR4836921_bin_30	ERR4836965_bin_9	25
ERR4304454bin_69	ERR4836965_bin_9	29
ERR4836966_bin_8	ERR4836965_bin_9	25
ERR4336989bin_57	ERR4836965_bin_9	8
ERR4836947_bin_43	ERR4836965_bin_9	29
ERR4304456bin_59	ERR4836965_bin_9	33
ERR4836962_bin_59	ERR4836965_bin_9	30
ERR4836935_bin_21	ERR4836965_bin_9	33
ERR4835871_bin_4	ERR4836965_bin_9	27
ERR4968564_bin_7	ERR4836965_bin_9	33
ERR7167062_bin_36	ERR4836965_bin_9	13
ERR4835990_bin_33	ERR4836965_bin_9	32
ERR4836926_bin_28	ERR4836965_bin_9	31
ERR4336989bin_22	ERR4836965_bin_9	16
ERR4303171bin_26	ERR4836965_bin_9	27
ERR4836942_bin_46	ERR4836965_bin_9	15
ERR4835859_bin_17	ERR4836965_bin_9	15
ERR4969151_bin_130	ERR4836965_bin_9	26
ERR7167026_bin_11	ERR4836965_bin_9	26
ERR4968574_bin_31	ERR4836965_bin_9	32
ERR4303165bin_63	ERR4836965_bin_9	37
ERR4303198bin_77	ERR4836965_bin_9	38
ERR4835994_bin_32	ERR4836965_bin_9	21
ERR4836926_bin_3	ERR4836965_bin_9	27
ERR4836036_bin_5	ERR4836965_bin_9	9
ERR4304455bin_49	ERR4836965_bin_9	14
ERR4968597_bin_16	ERR4836965_bin_9	16
ERR4968599_bin_14	ERR4836965_bin_9	29
ERR4969151_bin_118	ERR4836965_bin_9	34
ERR4303151bin_51	ERR4836965_bin_9	13
ERR4835993_bin_35	ERR4836965_bin_9	30
ERR4304452bin_111	ERR4836965_bin_9	37
ERR4303158bin_24	ERR4836965_bin_9	37
ERR4968598_bin_20	ERR4836965_bin_9	15
ERR4836887_bin_5	ERR4836965_bin_9	18
ERR4968678_bin_37	ERR4836965_bin_9	28
ERR4303222bin_74	ERR4836965_bin_9	37
ERR4968704_bin_38	ERR4836965_bin_9	15
ERR4836941_bin_10	ERR4836965_bin_9	38
ERR4836966_bin_15	ERR4836965_bin_9	17
ERR4968597_bin_7	ERR4836965_bin_9	26
ERR4968584_bin_51	ERR4836965_bin_9	31
ERR4304450_ERR4303136_ERR4303150bin_93	ERR4836965_bin_9	73
ERR4304454bin_106	ERR4836965_bin_9	25
ERR4835934_bin_22	ERR4836965_bin_9	34
ERR4969053_bin_41	ERR4836965_bin_9	32
ERR4304504bin_8	ERR4836965_bin_9	29
ERR4968712_bin_57	ERR4836965_bin_9	29
ERR4303137bin_34	ERR4836965_bin_9	13
ERR4303154bin_29	ERR4836965_bin_9	34
ERR7167032_bin_11	ERR4836965_bin_9	17
ERR4835846_bin_20	ERR4836965_bin_9	13
ERR4304454bin_101	ERR4836965_bin_9	20
ERR4303147bin_39	ERR4836965_bin_9	24
ERR4303216bin_38	ERR4836965_bin_9	24
ERR4835866_bin_4	ERR4836965_bin_9	16
ERR4303162bin_8	ERR4836965_bin_9	35
ERR4836926_bin_83	ERR4836965_bin_9	32
ERR4968593_bin_22	ERR4836965_bin_9	10
ERR4303195bin_40	ERR4836965_bin_9	30
ERR4836963_bin_73	ERR4836965_bin_9	22
ERR4968570_bin_16	ERR4836965_bin_9	15
ERR4968604_bin_20	ERR4836965_bin_9	42
ERR4304452bin_57	ERR4836965_bin_9	17
ERR4835935_bin_42	ERR4836965_bin_9	35
ERR4968595_bin_6	ERR4836965_bin_9	37
ERR4836966_bin_76	ERR4836965_bin_9	16
ERR4304451bin_49	ERR4836965_bin_9	31
ERR4993378_bin_50	ERR4836965_bin_9	21
ERR4835867_bin_13	ERR4836965_bin_9	45
ERR4968597_bin_38	ERR4836965_bin_9	45
ERR4968595_bin_28	ERR4836965_bin_9	18
ERR4835991_bin_6	ERR4836965_bin_9	30
ERR4835857_bin_2	ERR4836965_bin_9	32
ERR4836937_bin_7	ERR4836965_bin_9	29
ERR4303139bin_27	ERR4836965_bin_9	29
ERR4835995_bin_52	ERR4836965_bin_9	30
ERR4303147bin_44	ERR4836965_bin_9	12
ERR4968579_bin_26	ERR4836965_bin_9	31
ERR4836886_bin_9	ERR4836965_bin_9	18
ERR4303149bin_27	ERR4836965_bin_9	33
ERR4836908_bin_3	ERR4836965_bin_9	24
ERR4836887_bin_32	ERR4836965_bin_9	12
ERR4836887_bin_35	ERR4836965_bin_9	14
ERR4303154bin_23	ERR4836965_bin_9	34
ERR4969053_bin_48	ERR4836965_bin_9	41
ERR4303219bin_84	ERR4836965_bin_9	26
ERR4836966_bin_3	ERR4836965_bin_9	23
ERR4993382_bin_35	ERR4836965_bin_9	10
ERR4993662_bin_24	ERR4836965_bin_9	26
ERR4969053_bin_79	ERR4836965_bin_9	30
ERR4836961_bin_45	ERR4836965_bin_9	35
ERR4968705_bin_24	ERR4836965_bin_9	11
ERR4835995_bin_58	ERR4836965_bin_9	31
ERR4336989bin_74	ERR4836965_bin_9	24
ERR4835861_bin_33	ERR4836965_bin_9	29
ERR4303154bin_33	ERR4836965_bin_9	20
ERR4836928_bin_22	ERR4836965_bin_9	14
ERR4969151_bin_134	ERR4836965_bin_9	32
ERR4836964_bin_23	ERR4836965_bin_9	37
ERR4968671_bin_54	ERR4836965_bin_9	38
ERR4836966_bin_91	ERR4836965_bin_9	17
ERR4836960_bin_34	ERR4836965_bin_9	42
ERR4968580_bin_19	ERR4836965_bin_9	24
ERR4835995_bin_4	ERR4836965_bin_9	13
ERR4836965_bin_80	ERR4836965_bin_9	24
ERR4303222bin_56	ERR4836965_bin_9	34
ERR4835932_bin_32	ERR4836965_bin_9	10
ERR4835860_bin_12	ERR4836965_bin_9	18
ERR4993373_bin_59	ERR4836965_bin_9	30
ERR4968556_bin_9	ERR4836965_bin_9	8
ERR4968598_bin_42	ERR4836965_bin_9	34
ERR4304450bin_69	ERR4836965_bin_9	37
ERR4836958_bin_29	ERR4836965_bin_9	36
ERR4836925_bin_12	ERR4836965_bin_9	31
ERR4836027_bin_15	ERR4836965_bin_9	12
ERR4303219bin_15	ERR4836965_bin_9	29
ERR4303147bin_48	ERR4836965_bin_9	13
ERR7167062_bin_47	ERR4836965_bin_9	24
ERR4303163bin_64	ERR4836965_bin_9	17
ERR4303218bin_48	ERR4836965_bin_9	25
ERR4836948_bin_4	ERR4836965_bin_9	24
ERR4303156bin_11	ERR4836965_bin_9	29
ERR4836939_bin_20	ERR4836965_bin_9	32
ERR4304452bin_33	ERR4836965_bin_9	12
